transaction_id,user_id,approved_at,merchant_name,amount,category,subcategory,payment_method,status,is_recurring
C08202601018,U1008,2026-01-21T23:15:00,Convenience Hub,4835,food,convenience_store,credit_card,approved,false
C06202601007,U1006,2026-01-22T07:39:00,Fuel Max,81979,transport,fuel,credit_card,approved,false
C04202601041,U1004,2026-01-22T08:30:00,Cafe Lane,8259,food,cafe,credit_card,approved,false
C06202601013,U1006,2026-01-22T09:51:00,Office Cafe,5496,food,cafe,credit_card,approved,false
C05202601027,U1005,2026-01-22T10:59:00,Music Plus,10900,subscription,music,credit_card,approved,true
C08202601043,U1008,2026-01-22T12:55:00,Coupang,41776,shopping,ecommerce,credit_card,approved,false
C04202601018,U1004,2026-01-22T19:12:00,Steak House,106260,food,dining,credit_card,approved,false
C05202601042,U1005,2026-01-22T19:31:00,DeliveryX,16369,food,delivery,credit_card,approved,false
C02202601045,U1002,2026-01-22T20:08:00,Style Shop,81503,shopping,fashion,credit_card,approved,false
C05202601006,U1005,2026-01-22T22:04:00,Cabin Hotel,146512,travel,hotel,credit_card,approved,false
C08202601035,U1008,2026-01-22T22:12:00,Taxi Go,18583,transport,taxi,credit_card,approved,false
C08202601024,U1008,2026-01-22T22:55:00,Taxi Go,15596,transport,taxi,credit_card,approved,false
C08202601050,U1008,2026-01-23T00:41:00,Convenience Hub,5001,food,convenience_store,credit_card,approved,false
C04202601008,U1004,2026-01-23T08:31:00,Fuel Max,87994,transport,fuel,credit_card,approved,false
C06202601009,U1006,2026-01-23T09:48:00,Office Cafe,3960,food,cafe,credit_card,approved,false
C07202601015,U1007,2026-01-23T16:31:00,Cafe Lane,5069,food,cafe,credit_card,approved,false
C02202601042,U1002,2026-01-23T19:32:00,DeliveryX,21806,food,delivery,credit_card,approved,false
C02202601018,U1002,2026-01-23T20:19:00,DeliveryX,21019,food,delivery,credit_card,approved,false
C02202601007,U1002,2026-01-23T20:31:00,DeliveryX,22219,food,delivery,credit_card,approved,false
C05202601990,U1005,2026-01-23T21:18:00,Luxury Bag House,460000,shopping,luxury,credit_card,approved,false
C08202601030,U1008,2026-01-23T22:07:00,Taxi Go,17212,transport,taxi,credit_card,approved,false
C03202601002,U1003,2026-01-24T08:01:00,Bus Fare,1440,transport,public_transit,credit_card,approved,false
C08202601006,U1008,2026-01-24T12:29:00,Coupang,72850,shopping,ecommerce,credit_card,approved,false
C03202601010,U1003,2026-01-24T19:00:00,Design Store,31475,shopping,fashion,credit_card,approved,false
C04202601030,U1004,2026-01-24T19:04:00,Family Mart,30595,food,groceries,credit_card,approved,false
C06202601002,U1006,2026-01-24T19:55:00,Electro Mart,31058,shopping,electronics,credit_card,approved,false
C07202601024,U1007,2026-01-24T20:03:00,Online Class,36597,education,course,credit_card,approved,false
C202601012,U1001,2026-01-24T23:51:00,GS25 Gangnam,12900,food,convenience_store,credit_card,approved,false
C04202601020,U1004,2026-01-25T07:30:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C08202601046,U1008,2026-01-25T08:21:00,Office Cafe,5160,food,cafe,credit_card,approved,false
C06202601035,U1006,2026-01-25T09:34:00,Office Cafe,4838,food,cafe,credit_card,approved,false
C05202601014,U1005,2026-01-25T18:00:00,Canvas Market,14446,shopping,living,credit_card,approved,false
C02202601014,U1002,2026-01-25T19:11:00,DeliveryX,19273,food,delivery,credit_card,approved,false
C03202601009,U1003,2026-01-25T19:13:00,Design Store,34783,shopping,fashion,credit_card,approved,false
C07202601022,U1007,2026-01-25T19:37:00,Local Market,16077,food,groceries,credit_card,approved,false
C04202601005,U1004,2026-01-25T20:07:00,Steak House,75919,food,dining,credit_card,approved,false
C06202601039,U1006,2026-01-25T22:58:00,DeliveryX,24927,food,delivery,credit_card,approved,false
C04202601006,U1004,2026-01-26T07:29:00,Fuel Max,80481,transport,fuel,credit_card,approved,false
C04202601028,U1004,2026-01-26T08:25:00,Cafe Lane,6393,food,cafe,credit_card,approved,false
C05202601011,U1005,2026-01-26T11:43:00,Brunch Atelier,24287,food,dining,credit_card,approved,false
C02202601013,U1002,2026-01-26T11:57:00,Market One,16241,food,groceries,credit_card,approved,false
C06202601027,U1006,2026-01-26T12:12:00,Coupang,21659,shopping,ecommerce,credit_card,approved,false
C06202601006,U1006,2026-01-26T12:23:00,Coupang,80407,shopping,ecommerce,credit_card,approved,false
C02202601039,U1002,2026-01-26T13:05:00,Home Depot,34675,shopping,home,credit_card,approved,false
C03202601032,U1003,2026-01-26T18:34:00,Design Store,25550,shopping,fashion,credit_card,approved,false
C07202601007,U1007,2026-01-26T19:13:00,Local Market,19648,food,groceries,credit_card,approved,false
C04202601043,U1004,2026-01-26T19:21:00,Family Mart,46296,food,groceries,credit_card,approved,false
C04202601013,U1004,2026-01-26T20:01:00,Department Store,59885,shopping,fashion,credit_card,approved,false
C06202601031,U1006,2026-01-26T23:17:00,Game Box,64874,leisure,gaming,credit_card,approved,false
C08202601045,U1008,2026-01-27T07:19:00,Premium Gym,79000,health,fitness,credit_card,approved,false
C02202601009,U1002,2026-01-27T09:20:00,Cafe Nova,4922,food,cafe,credit_card,approved,false
C05202601008,U1005,2026-01-27T09:48:00,Cafe Nova,8134,food,cafe,credit_card,approved,false
C08202601031,U1008,2026-01-27T12:50:00,Coupang,50994,shopping,ecommerce,credit_card,approved,false
C05202601003,U1005,2026-01-27T13:00:00,Brunch Atelier,35552,food,dining,credit_card,approved,false
C05202601009,U1005,2026-01-27T18:34:00,Canvas Market,12840,shopping,living,credit_card,approved,false
C08202601049,U1008,2026-01-27T20:15:00,Coupang,86084,shopping,ecommerce,credit_card,approved,false
C06202601012,U1006,2026-01-27T21:02:00,Coupang,40316,shopping,ecommerce,credit_card,approved,false
C06202601030,U1006,2026-01-27T22:52:00,DeliveryX,27965,food,delivery,credit_card,approved,false
C06202601026,U1006,2026-01-28T07:41:00,Fuel Max,71378,transport,fuel,credit_card,approved,false
C04202601038,U1004,2026-01-28T08:11:00,Cafe Lane,5495,food,cafe,credit_card,approved,false
C04202601048,U1004,2026-01-28T08:44:00,Cafe Lane,8209,food,cafe,credit_card,approved,false
C08202601032,U1008,2026-01-28T09:45:00,Office Cafe,3797,food,cafe,credit_card,approved,false
C08202601052,U1008,2026-01-28T10:36:00,Office Cafe,5686,food,cafe,credit_card,approved,false
C05202601021,U1005,2026-01-28T14:25:00,Canvas Market,30386,shopping,living,credit_card,approved,false
C05202601043,U1005,2026-01-28T14:30:00,Canvas Market,50187,shopping,living,credit_card,approved,false
C03202601028,U1003,2026-01-28T20:31:00,DeliveryY,19394,food,delivery,credit_card,approved,false
C06202601032,U1006,2026-01-28T20:33:00,DeliveryX,27507,food,delivery,credit_card,approved,false
C06202601017,U1006,2026-01-28T21:09:00,Coupang,53232,shopping,ecommerce,credit_card,approved,false
C06202601028,U1006,2026-01-29T07:32:00,Fuel Max,57108,transport,fuel,credit_card,approved,false
C07202601009,U1007,2026-01-29T12:06:00,School Lunch,9341,food,fastfood,credit_card,approved,false
C07202601006,U1007,2026-01-29T12:57:00,School Lunch,7644,food,fastfood,credit_card,approved,false
C02202601038,U1002,2026-01-29T13:22:00,Home Depot,13344,shopping,home,credit_card,approved,false
C07202601002,U1007,2026-01-29T13:48:00,School Lunch,7806,food,fastfood,credit_card,approved,false
C03202601036,U1003,2026-01-29T15:23:00,Campus Cafe,5552,food,cafe,credit_card,approved,false
C05202601007,U1005,2026-01-29T15:32:00,Cafe Nova,6668,food,cafe,credit_card,approved,false
C07202601016,U1007,2026-01-29T18:10:00,Local Market,15431,food,groceries,credit_card,approved,false
C07202601021,U1007,2026-01-29T19:35:00,DeliveryY,16986,food,delivery,credit_card,approved,false
C05202601002,U1005,2026-01-29T20:39:00,Style Shop,82330,shopping,fashion,credit_card,approved,false
C08202601047,U1008,2026-01-29T20:44:00,Coupang,70113,shopping,ecommerce,credit_card,approved,false
C06202601020,U1006,2026-01-29T21:18:00,Coupang,59679,shopping,ecommerce,credit_card,approved,false
C06202601022,U1006,2026-01-29T21:42:00,Coupang,30337,shopping,ecommerce,credit_card,approved,false
C08202601042,U1008,2026-01-30T00:26:00,Convenience Hub,3026,food,convenience_store,credit_card,approved,false
C08202601040,U1008,2026-01-30T00:36:00,Convenience Hub,8671,food,convenience_store,credit_card,approved,false
C08202601004,U1008,2026-01-30T08:55:00,Office Cafe,6216,food,cafe,credit_card,approved,false
C02202601023,U1002,2026-01-30T11:55:00,Market One,16220,food,groceries,credit_card,approved,false
C07202601020,U1007,2026-01-30T12:34:00,School Lunch,9685,food,fastfood,credit_card,approved,false
C02202601015,U1002,2026-01-30T15:59:00,Cafe Nova,8084,food,cafe,credit_card,approved,false
C02202601027,U1002,2026-01-30T17:44:00,Home Depot,37504,shopping,home,credit_card,approved,false
C04202601047,U1004,2026-01-30T18:27:00,Family Mart,41298,food,groceries,credit_card,approved,false
C04202601031,U1004,2026-01-30T19:43:00,Steak House,78161,food,dining,credit_card,approved,false
C02202601006,U1002,2026-01-30T20:10:00,DeliveryX,16068,food,delivery,credit_card,approved,false
C06202601038,U1006,2026-01-30T21:24:00,Electro Mart,172136,shopping,electronics,credit_card,approved,false
C02202601041,U1002,2026-01-30T22:01:00,Taxi Go,10323,transport,taxi,credit_card,approved,false
C08202601010,U1008,2026-01-31T00:12:00,Convenience Hub,2555,food,convenience_store,credit_card,approved,false
C08202601016,U1008,2026-01-31T00:15:00,Convenience Hub,10591,food,convenience_store,credit_card,approved,false
C04202601052,U1004,2026-01-31T08:21:00,Cafe Lane,8604,food,cafe,credit_card,approved,false
C03202601025,U1003,2026-01-31T08:51:00,Bus Fare,1723,transport,public_transit,credit_card,approved,false
C06202601021,U1006,2026-01-31T09:02:00,Office Cafe,5995,food,cafe,credit_card,approved,false
C03202601023,U1003,2026-01-31T09:16:00,Breakfast House,6334,food,fastfood,credit_card,approved,false
C08202601053,U1008,2026-01-31T09:19:00,Office Cafe,6107,food,cafe,credit_card,approved,false
C03202601015,U1003,2026-01-31T10:42:00,Campus Cafe,3211,food,cafe,credit_card,approved,false
C05202601030,U1005,2026-01-31T13:08:00,Brunch Atelier,21501,food,dining,credit_card,approved,false
C05202601041,U1005,2026-01-31T15:43:00,Cafe Nova,4838,food,cafe,credit_card,approved,false
C03202601012,U1003,2026-01-31T16:06:00,Sport Mart,40456,shopping,sports,credit_card,approved,false
C02202601034,U1002,2026-01-31T18:10:00,Market One,11319,food,groceries,credit_card,approved,false
C04202601040,U1004,2026-01-31T20:38:00,Department Store,104890,shopping,fashion,credit_card,approved,false
C08202601021,U1008,2026-01-31T20:43:00,Coupang,81284,shopping,ecommerce,credit_card,approved,false
C08202601015,U1008,2026-01-31T21:51:00,Night Delivery,35514,food,delivery,credit_card,approved,false
C04202602004,U1004,2026-02-01T07:48:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C06202602009,U1006,2026-02-01T08:09:00,Fuel Max,66593,transport,fuel,credit_card,approved,false
C04202602003,U1004,2026-02-01T08:59:00,Fuel Max,55466,transport,fuel,credit_card,approved,false
C05202602008,U1005,2026-02-01T10:07:00,Music Plus,10900,subscription,music,credit_card,approved,true
C202602001,U1001,2026-02-01T11:20:00,Musinsa,75900,shopping,fashion,credit_card,approved,false
C04202602021,U1004,2026-02-01T15:57:00,Department Store,129273,shopping,fashion,credit_card,approved,false
C03202602035,U1003,2026-02-01T18:05:00,Sport Mart,36290,shopping,sports,credit_card,approved,false
C03202602032,U1003,2026-02-01T18:40:00,Book Mart,11776,shopping,book,credit_card,approved,false
C03202602019,U1003,2026-02-01T20:01:00,DeliveryY,13720,food,delivery,credit_card,approved,false
C02202602032,U1002,2026-02-01T20:19:00,Style Shop,46012,shopping,fashion,credit_card,approved,false
C08202602031,U1008,2026-02-01T21:26:00,Night Delivery,22978,food,delivery,credit_card,approved,false
C05202602045,U1005,2026-02-01T22:36:00,DeliveryX,24162,food,delivery,credit_card,approved,false
C04202602029,U1004,2026-02-02T08:12:00,Cafe Lane,5286,food,cafe,credit_card,approved,false
C08202602033,U1008,2026-02-02T08:55:00,Convenience Hub,10325,food,convenience_store,credit_card,approved,false
C03202602009,U1003,2026-02-02T09:45:00,Breakfast House,8557,food,fastfood,credit_card,approved,false
C03202602036,U1003,2026-02-02T10:38:00,Campus Cafe,5279,food,cafe,credit_card,approved,false
C08202602005,U1008,2026-02-02T12:48:00,Coupang,82785,shopping,ecommerce,credit_card,approved,false
C06202602025,U1006,2026-02-02T13:22:00,Subway,11175,food,fastfood,credit_card,approved,false
C02202602038,U1002,2026-02-02T15:44:00,Cafe Nova,8154,food,cafe,credit_card,approved,false
C04202602056,U1004,2026-02-02T20:22:00,Steak House,119512,food,dining,credit_card,approved,false
C04202602039,U1004,2026-02-02T20:56:00,Steak House,42645,food,dining,credit_card,approved,false
C08202602011,U1008,2026-02-02T20:56:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C08202602019,U1008,2026-02-02T21:01:00,Night Delivery,31873,food,delivery,credit_card,approved,false
C08202602049,U1008,2026-02-02T23:10:00,Night Delivery,29968,food,delivery,credit_card,approved,false
C08202602990,U1008,2026-02-03T01:18:00,International Flight,610000,travel,flight,credit_card,approved,false
C06202602017,U1006,2026-02-03T07:23:00,Fuel Max,49670,transport,fuel,credit_card,approved,false
C04202602019,U1004,2026-02-03T07:25:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C202602002,U1001,2026-02-03T08:09:00,Cafe A,5900,food,cafe,credit_card,approved,false
C02202602037,U1002,2026-02-03T08:44:00,Cafe Nova,7205,food,cafe,credit_card,approved,false
C04202602036,U1004,2026-02-03T08:51:00,Fuel Max,93419,transport,fuel,credit_card,approved,false
C07202602043,U1007,2026-02-03T08:59:00,Cafe Lane,5704,food,cafe,credit_card,approved,false
C06202602029,U1006,2026-02-03T09:30:00,Office Cafe,6090,food,cafe,credit_card,approved,false
C02202602010,U1002,2026-02-03T09:55:00,Cafe Nova,5998,food,cafe,credit_card,approved,false
C07202602046,U1007,2026-02-03T12:20:00,School Lunch,9254,food,fastfood,credit_card,approved,false
C06202602039,U1006,2026-02-03T13:04:00,Subway,8362,food,fastfood,credit_card,approved,false
C06202602041,U1006,2026-02-03T13:08:00,Subway,11196,food,fastfood,credit_card,approved,false
C05202602026,U1005,2026-02-03T15:40:00,Cafe Nova,8201,food,cafe,credit_card,approved,false
C08202602003,U1008,2026-02-03T23:22:00,Taxi Go,21252,transport,taxi,credit_card,approved,false
C04202602016,U1004,2026-02-04T07:36:00,Fuel Max,68563,transport,fuel,credit_card,approved,false
C05202602028,U1005,2026-02-04T09:38:00,Cafe Nova,9006,food,cafe,credit_card,approved,false
C08202602016,U1008,2026-02-04T10:25:00,Office Cafe,5669,food,cafe,credit_card,approved,false
C03202602033,U1003,2026-02-04T12:28:00,Green Market,21017,food,groceries,credit_card,approved,false
C03202602018,U1003,2026-02-04T18:41:00,Green Market,19267,food,groceries,credit_card,approved,false
C07202602005,U1007,2026-02-04T19:21:00,Book Mart,23970,shopping,book,credit_card,approved,false
C04202602047,U1004,2026-02-04T20:27:00,Department Store,74118,shopping,fashion,credit_card,approved,false
C07202602031,U1007,2026-02-04T21:12:00,DeliveryY,16241,food,delivery,credit_card,approved,false
C08202602008,U1008,2026-02-04T22:53:00,Taxi Go,19970,transport,taxi,credit_card,approved,false
C08202602015,U1008,2026-02-04T23:05:00,Taxi Go,23414,transport,taxi,credit_card,approved,false
C04202602002,U1004,2026-02-05T07:10:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C04202602032,U1004,2026-02-05T07:55:00,Fuel Max,93223,transport,fuel,credit_card,approved,false
C03202602029,U1003,2026-02-05T08:13:00,Bus Fare,1675,transport,public_transit,credit_card,approved,false
C07202602009,U1007,2026-02-05T08:24:00,Cafe Lane,5334,food,cafe,credit_card,approved,false
C06202602010,U1006,2026-02-05T08:33:00,Office Cafe,4897,food,cafe,credit_card,approved,false
C08202602054,U1008,2026-02-05T09:26:00,Office Cafe,3961,food,cafe,credit_card,approved,false
C03202602015,U1003,2026-02-05T12:26:00,Green Market,25763,food,groceries,credit_card,approved,false
C07202602038,U1007,2026-02-05T18:24:00,Local Market,23986,food,groceries,credit_card,approved,false
C202602003,U1001,2026-02-05T19:26:00,Baedal,19800,food,delivery,credit_card,approved,false
C07202602011,U1007,2026-02-05T19:51:00,DeliveryY,15855,food,delivery,credit_card,approved,false
C07202602041,U1007,2026-02-05T19:51:00,DeliveryY,21075,food,delivery,credit_card,approved,false
C08202602034,U1008,2026-02-05T20:10:00,Coupang,75352,shopping,ecommerce,credit_card,approved,false
C02202602025,U1002,2026-02-05T20:59:00,Style Shop,59928,shopping,fashion,credit_card,approved,false
C06202602031,U1006,2026-02-05T21:41:00,Coupang,66983,shopping,ecommerce,credit_card,approved,false
C08202602057,U1008,2026-02-06T09:19:00,Office Cafe,4507,food,cafe,credit_card,approved,false
C05202602033,U1005,2026-02-06T11:54:00,Brunch Atelier,26497,food,dining,credit_card,approved,false
C04202602020,U1004,2026-02-06T18:08:00,Family Mart,30545,food,groceries,credit_card,approved,false
C04202602013,U1004,2026-02-06T19:23:00,Family Mart,27107,food,groceries,credit_card,approved,false
C05202602034,U1005,2026-02-06T20:37:00,Style Shop,44280,shopping,fashion,credit_card,approved,false
C04202602048,U1004,2026-02-06T21:19:00,Cinema Box,13745,leisure,movie,credit_card,approved,false
C05202602035,U1005,2026-02-06T22:04:00,DeliveryX,27243,food,delivery,credit_card,approved,false
C08202602029,U1008,2026-02-06T23:19:00,Convenience Hub,8121,food,convenience_store,credit_card,approved,false
